success;error;priv;pub;curve;params;apdu;sws
1;0;0efcd61e091817e21f0335c397032f3def554213a0d1d98e613815beeba0a94c;0440ecac0cfaa3328508c0bd58172c60f98006a1753e420f4e1de302a7520ca7105ad71509861b7c2c7e7093346087fc0b581c1b23bd4a446fa59359740c184598;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;4c13322c7d65a2f7da3475f74e4d1546278b1689277e8c7405fb52953ee9bf45;043218b6c66b8b419bafab8eb9511e6911f6f369fa714fce1dd136b700fa88d07cb1e73cf9607bd483320b5d99dba00ede0d804c25617afe29192ccf5e3d0cdf0d;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;b40c4cb43e1152bfd96fddabd259971af01e5f322d023b1cf5512cb93cec2184;04c23e51f31ea8bfd121efd855638659110375ad531dee3c4c3882d9f7340ec441bc4e97b5fa46f1b1d5ba1337acb03c82602a93ffec7b587a955bdc5871508a33;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;604b7b2c3bd6ba2a630eaaebe9fcedf146b4c89f7c2e56c8462fa2f788c87f47;042c0901dbfb9431776f0a6e62e5a199f05e9c587aa4be23e4a14e40488f152abb51da86b7aae452b743c39fb811af95a45c99679b25d3692ef0c8d5ac7ec71b3c;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;c09aee8fc0d5038c8be1dc0183d6e1500466bf980772db0bed1a63b86d19b0a9;04b2332d12eac8f919e6aca4ebf73ade17e4d00c171d2536e809e5389c0ee38d75ae8fc5eb0520afa90cc5d5b558574370f0cfcd88224e69eca0e0221a1518a2db;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;569291c29a7ce2b89e872f983794fe22b83fb3ff430a4f090812a9d822b0d749;047a6ba517fbfabce434b183223e62c15f02ec06e32bfa82f26e5318819a57fdfe22c8a8a7c3e95cf1f60a55fb53fbef228bc5f2437fc2932288c17ceb65308cc7;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;0bf068abdd5c081901b58dc3bf58fc34d0c685fea6c5f69e1dc2eed19e367135;04c1f663fb3bcb190b9ce1c6cfd47767de880d36cd467e4771f1bfad7ec250060b0791980938dd09602f88f9f937f627fc9d4d320abaeda0c7d504366f9d056b81;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;25ac9e360f45d3389e6a8b62864cd5d931b0caa5a418582bfdac0f9f45d9bfbf;04a270e8cee0ad40deba0eff09d7006081cb0b91a6270355e7a3ad24b5fbfbfef13afb85cd93f8412474eec6567742e7a011b57ba0dcc4ce6bc59cd2728d406e59;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;48a934c41602f020b3a7572caba17389b11261a86ae293b8d2f61e38b1788712;04bf12413438de36f132d3ed758eb32b732ce66db65cfa2d0c049527ee60520bfaaa0d1b814a5b4beb3e439130cb722a0ebbba7f4ba79478785e2138a3bdf9fd01;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;2c5e250fd8172b8b1d0cff66990fb201fdefc584789232807bb236bf684c4fed;042dc3954f630ee7c8959cc029d5c164e6ff8c8576494cf8d65cbc113925d4e9cc6df8a469f86020ddd258cf04f1cee0cd64c8a397123ce3cb917da6a1ee19ab6f;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;9db84c168aadb9a0ac28eacace339c69059ffce8ba11e26d773b3372dd191042;044bbc50472b79c5f6c885b1d41407c52847662a0f257b01ba9fbfdcf43d009b64903293e0214644a047dc62119b678e78c9404e5d267b0aa579d39a3ab14710f0;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;3fc5ac253f3a6841b618d99d98fcc4732d88b713422e9c37643b0fd474dddb47;048c6076f04116846c00caf72906176c38923ab11ec2f89da1aa9b21caa88b6a50158721f06e12618211e21e544c3982bd37cd2aadff872f0b5fe810535e0a91a3;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;2e472d4c9b9cf104fc437cb26b585df4a56cee9c93ba3534ad9cee6a4c8edf6d;04a5c76ccaba27e6a1115087729df54155d81cbaad1bd2b7ae4e9c77ac72631bbf278831d453396bed6496a086b7834ed0a8519a5623d3c36c07cbe6e47b27aad7;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;b29cbd50713375d114ac5d3372c080247badb597f6823f35b3fb8815519fb3d9;04ae07d6330fcec304357a6bbaed34ad61a050b5f2f427b81a181acc6028f45b2b73b952a3310834e5c51e3abd213c71d94f0ab9da7492f4784084379e51570496;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;319bf09e98211acd7ab1b8dbfa1af169b56707623e3bec5f6948f1dd67d667a2;04a6b152d45e6006acb5d019c0d3e5ce3bec97f347d592caf4a62433f5c7f39ad2050e986e0240f29fc1428c7b5acff852d1d911eb152994b076e3a40ca6fa2d67;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;70f173ab2ce916c5ad2f06410f7c168cbe0e60e33fdc224724b348a0efcbd4dd;0489b7176e2ce3d1d44375835a23e5607de2d68f736f7bcdc033a4778b5b6de02185c7d894cc86a322ec50a5038b6aac0a7e7aeafe187c4e2dcdb776dee4e3adcd;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;be471ba70248353235f40b8ccf5f658adb8f78c73f3a67f1106d0ad1beb44576;04304cd3dcb42d3b6c8328b3617f07c6ce8786f355e3f0eb39c1574c2c2f6c717b1a340dc43f8750143bf50479af11adb05c62aa0475ae79287c65e589703ff577;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;a631f362244a6c2c2a066f20d2737d4b68c974d6670d334904fe843187071c52;0427f1eb9c605bac6e1e16e3b153b92bd4d20d5a34efebd65b38e04f0ea43875530f4d73b07008ddbad15948aa30aec3eb7e325388282cabbc9b18f1bc9d91d001;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;304fe8a47a2346f62934d1517a8e8020e6f5b0c156c9f7a5eba53a28efb6153e;043966572d18d7403197270284d829815949824ab9c35d46efe8fd96769898b460be287c4c34f4dcf5f17a38bb4a048ebe4dbc7806d31431c33cd87b7e2c26e315;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;8dfb6d00037693ef6526352c86c1c8b543aa1e81cdb59882d2339f1fdf569abf;044285b544a2826a297436009d52ffd6e80900953d36278006e5602907f54c2c161cbd5421ca556d409d9572385acffe7075511b81f7e0505096551f70382f6342;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;1be8c5b7aac560bc71f74eb540fd9bc10c41d4ec5dd7a194904b0dc1edf7bf6c;043f143fed046ca44326dda08491249a5842674cb6f9bd48a0a7e96062c53879f2c7804aa07284d45d946bc6686f1f750ad1bc27465e92a7f3cdbc3e3d6912bee2;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;949a222941c5651098201f2fb5b4b9af5e9945c4ad60d36a8e6bb0453747f893;04b438c6b47ae4b1c5533fa133820d801ff79122ce7b84e3eec49bc8a1220279faafd3286efc2c147511f2b943959cce04375adf8fd3738cc4a6d744a238594cfe;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
